CustomerID,Age,Gender,Location,Occupation,Income Bracket,Credit Score,Onboarding Date,Channel,App Logins,Web Logins,Session Duration,Time Between Sessions,Device Type,OS Version,Loans Accessed,Savings Accessed,Card Mgmt Accessed,Monthly Avg Balance,Debit Count,Credit Count,Loans Taken,Repayment Misses,Overdraft Events,Declined Txns,Failed Payments,Current Plan,Plan History,Subscription Renewals,Payment Mode,Tickets Raised,Resolution Time (hrs),Sentiment Score,NPS Score,Survey Feedback,Churned
CUST05343,28,Male,West,Student,High,501,3/17/2013,Agent,18,6,10.66610092,12.12930653,Web,v1,2,1,5,64157.77063,12,6,0,0,1,3,0,Gold,No Change,0,Manual,3,24.04715557,0.53541052,2,Neutral,0
CUST05344,27,Other,North,Self-employed,High,784,5/1/2021,Online,14,5,10.94260054,0.828144325,iOS,v1,1,1,5,19280.01837,12,6,1,0,2,1,0,Silver,No Change,0,Auto,0,26.65327145,0.725807068,2,Good,1
CUST05345,67,Male,North,Student,Medium,429,1/19/2018,Branch,12,11,10.74851595,25.70619949,iOS,v2,1,1,5,58321.39843,12,6,0,1,0,1,0,Basic,Basic > Silver,0,Auto,,15.83920957,0.346497824,8,Good,0
CUST05346,53,Other,North,Salaried,Low,347,3/23/2018,Branch,11,9,2.944616711,14.02484478,Android,v3,0,1,5,53111.23987,12,6,0,1,2,0,0,Platinum,Basic > Silver,0,Manual,0,5.815671085,0.553064784,1,Good,0
CUST05347,30,Other,South,Student,High,715,9/25/2014,Online,9,3,22.4481175,42.69260511,iOS,v2,0,1,5,36625.95465,12,6,0,0,1,2,1,Gold,Silver > Gold,0,Auto,0,62.91882184,0.910289808,7,Bad,0
CUST05348,46,Other,East,Retired,Low,756,6/5/2018,Agent,20,11,6.697475296,140.8301079,Web,v1,1,1,5,67616.21954,12,6,2,1,4,2,0,Silver,No Change,0,Manual,3,13.67828848,0.371126877,3,Good,0
CUST05349,55,Female,West,Retired,Low,348,5/20/2014,Branch,11,3,21.75767846,6.800037067,Web,v2,1,1,5,53654.214,12,6,0,0,2,5,0,Gold,Silver > Gold,0,Manual,0,1.464645588,-0.10928638,9,Neutral,0
CUST05350,30,Male,West,Salaried,High,375,6/18/2021,Online,15,11,27.65680226,14.52335272,Web,v1,0,1,5,50248.17892,12,6,0,0,1,4,0,Silver,Gold > Platinum,0,Auto,0,56.44212923,0.2071125,2,Bad,0
CUST05351,43,Female,East,Student,Medium,845,12/5/2018,Online,11,10,4.023260383,69.44119474,Web,v2,0,1,5,50976.09884,12,6,2,1,4,1,0,Platinum,No Change,0,Manual,5,32.44681313,0.68534261,7,Neutral,1
CUST05352,37,Female,West,Student,High,547,1/15/2015,Agent,9,7,0.629893578,52.75160475,Web,v1,0,1,5,61238.07199,12,6,0,0,4,2,1,Platinum,Silver > Gold,0,Auto,1,53.22914406,0.231903637,8,Good,0
CUST05353,22,Male,North,Self-employed,Medium,589,12/17/2012,Online,13,8,6.960935725,76.83611213,Android,v1,1,1,5,37310.58774,12,6,1,0,2,3,0,Basic,Basic > Silver,0,Manual,3,47.29004894,0.348241934,4,Bad,0
CUST05354,37,Female,West,Retired,High,834,9/8/2021,Branch,9,9,39.36459793,16.00640243,Web,v2,1,1,5,59600.1105,12,6,1,1,1,2,0,Gold,Silver > Gold,0,Manual,0,8.568699839,0.922223528,7,Neutral,0
CUST05355,31,Other,East,Retired,Low,830,10/16/2021,Online,14,11,15.59443018,38.61924692,Web,v3,1,1,5,72924.28462,12,6,1,1,1,3,0,Gold,Silver > Gold,0,Manual,1,51.55855634,0.371576743,7,Neutral,0
CUST05356,62,Female,South,Self-employed,Medium,735,11/14/2012,Agent,10,9,4.67913647,31.3764251,Web,v1,1,1,5,61304.06135,12,6,0,0,1,4,0,Platinum,Basic > Silver,0,Manual,2,89.48282208,0.300629343,1,Bad,0
CUST05357,31,Other,South,Retired,Medium,682,7/28/2011,Online,,5,12.12955851,25.44677765,Android,v2,2,1,5,51546.44393,12,6,1,0,2,2,0,Gold,No Change,0,Auto,1,7.949436377,0.409669594,7,Neutral,1
CUST05358,25,Male,East,Student,Low,395,12/21/2017,Branch,9,6,43.71951181,14.86746435,Web,v2,0,1,5,30639.62066,12,6,8,0,4,4,1,Gold,Silver > Gold,0,Auto,5,54.21644941,-0.216389942,7,Good,1
CUST05359,65,Female,West,Student,High,550,9/21/2015,Branch,11,6,9.698657851,69.08154385,Web,v2,3,1,5,44316.83935,12,6,2,0,1,1,0,Platinum,Gold > Platinum,0,Auto,4,44.60098536,0.646615745,7,Good,0
CUST05360,30,Male,West,Retired,Medium,540,5/13/2014,Online,14,9,0.589454648,27.56447236,iOS,v2,0,1,5,38530.01012,12,6,0,0,0,0,0,Basic,No Change,0,Manual,1,1.23741413,0.273209283,5,Bad,0
CUST05361,41,Other,South,Self-employed,High,604,9/10/2014,Agent,15,9,11.4218216,6.237340769,Android,v3,1,1,5,,12,6,0,0,5,4,0,Silver,No Change,0,Auto,1,41.18192714,1.0050258,9,Bad,0
CUST05362,32,Female,West,Salaried,High,739,2/6/2016,Branch,8,10,5.388749,8.842898541,iOS,v3,1,1,5,,12,6,1,1,1,1,0,Silver,Basic > Silver,0,Auto,0,45.04699908,0.701600907,2,Bad,0
CUST05363,68,Other,South,Salaried,High,787,12/9/2016,Agent,12,7,7.344290866,16.99625817,Web,v3,0,1,5,64589.68946,12,6,2,0,1,2,0,Gold,Gold > Platinum,0,Auto,1,83.96565752,0.686548019,3,Bad,0
CUST05364,18,Other,East,Salaried,Low,797,9/25/2015,Agent,8,6,35.97010718,33.30474549,Web,v1,4,1,5,,12,6,2,1,1,3,0,Silver,No Change,0,Auto,3,71.69442521,0.644423499,7,Neutral,0
CUST05365,39,Other,East,Salaried,High,431,12/27/2011,Branch,14,4,15.12010488,61.42244575,Web,v3,3,1,5,46649.29005,12,6,3,0,5,3,1,Gold,Gold > Platinum,0,Auto,1,11.74693153,0.835628202,5,Neutral,1
CUST05366,51,Male,West,Student,Low,701,12/22/2019,Online,9,10,3.086711282,13.40762583,Web,v2,1,1,5,43102.46948,12,6,0,1,1,2,0,Basic,No Change,0,Auto,2,58.34849988,0.23501945,8,Good,0
CUST05367,67,Male,North,Salaried,Medium,675,1/29/2015,Agent,9,4,1.084470849,58.78743635,Web,v2,1,1,5,67546.75472,12,6,1,1,0,3,1,Gold,Silver > Gold,0,Auto,2,2.086709119,0.39512177,7,Bad,0
CUST05368,68,Male,North,Student,High,842,3/3/2012,Online,11,7,6.436939276,93.21360381,Android,v1,1,1,5,44463.98549,12,6,1,2,2,2,0,Gold,Gold > Platinum,0,Manual,6,27.08639061,0.653860816,9,Bad,0
CUST05369,57,Female,South,Student,Medium,670,9/28/2020,Agent,10,5,36.90267332,13.12150533,iOS,v3,0,1,5,39332.57103,12,6,1,1,6,1,0,Platinum,No Change,0,Auto,1,19.54679787,-0.056713754,0,Bad,0
CUST05370,20,Other,East,Salaried,High,711,9/13/2021,Branch,12,9,22.40109334,243.5631099,iOS,v1,1,1,5,43643.55509,12,6,2,0,0,2,0,Platinum,Silver > Gold,0,Auto,2,120.1272807,0.636859422,2,Good,0
CUST05371,43,Male,South,Salaried,Medium,454,9/18/2011,Agent,13,7,6.976789726,93.0751635,iOS,v1,2,1,5,,12,6,0,0,2,1,0,Silver,Silver > Gold,0,Auto,3,41.74828536,0.21402486,4,Neutral,0
CUST05372,31,Other,East,Salaried,Low,544,9/22/2012,Online,9,6,40.68473848,10.13005292,Web,v2,2,1,5,16719.62801,12,6,0,1,3,2,0,Basic,Gold > Platinum,0,Auto,1,86.57758871,0.753295906,9,Bad,0
CUST05373,58,Male,South,Retired,Medium,841,9/5/2011,Online,12,8,29.11076461,0.73247178,iOS,v2,0,1,5,55101.08807,12,6,0,2,0,1,0,Silver,Gold > Platinum,0,Manual,1,49.30180186,0.622036574,5,Bad,0
CUST05374,25,Other,South,Retired,Medium,374,7/29/2013,Agent,11,3,9.242635765,123.8711681,Web,v3,4,1,5,41052.59793,12,6,1,1,1,2,1,Silver,Gold > Platinum,0,Auto,1,81.93991546,0.891184136,5,Good,0
CUST05375,66,Male,South,Self-employed,High,505,9/13/2021,Agent,14,2,3.707027344,6.474432607,Android,v3,1,1,5,54225.64494,12,6,1,1,1,2,0,Silver,Silver > Gold,0,Manual,3,218.6746307,0.889107315,1,Neutral,0
CUST05376,33,Male,West,Student,High,727,10/9/2012,Agent,11,11,1.605275447,46.20905149,Web,v2,1,1,5,79686.23835,12,6,0,0,0,1,1,Silver,Gold > Platinum,0,Manual,1,2.530621397,0.482833634,2,Bad,0
CUST05377,59,Male,North,Salaried,High,720,3/13/2020,Branch,15,12,24.00973881,34.25654165,Android,v3,0,1,5,-351.1665819,12,6,1,1,1,0,1,Silver,Basic > Silver,0,Auto,3,81.94645254,-0.167806361,8,Bad,0
CUST05378,38,Male,East,Retired,High,448,2/2/2016,Online,7,5,3.164225483,19.39863632,Web,v1,2,1,5,22552.29786,12,6,1,0,1,3,1,Basic,Gold > Platinum,0,Auto,2,60.87078392,0.543338641,4,Neutral,1
CUST05379,27,Other,South,Self-employed,Low,387,11/4/2016,Agent,12,10,6.49491737,120.6065116,Web,v3,1,1,5,56435.4552,12,6,4,1,3,7,0,Gold,Basic > Silver,0,Auto,1,3.822233348,0.341877687,7,Good,0
CUST05380,42,Male,North,Student,Medium,805,7/1/2014,Online,13,9,29.73497206,65.15619342,Web,v2,0,1,5,60487.12435,12,6,0,0,4,2,0,Basic,Gold > Platinum,0,Manual,3,21.97571104,0.575871099,9,Neutral,0
CUST05381,55,Male,South,,Medium,467,9/21/2011,Online,13,6,23.93233018,6.097585716,iOS,v3,2,1,5,30884.71682,12,6,1,2,0,1,1,Platinum,Basic > Silver,0,Manual,2,40.89109145,-0.049436835,5,Neutral,0
CUST05382,39,Male,South,Student,Low,488,8/2/2021,Online,12,7,1.527753518,48.41951653,Android,v1,0,1,5,,12,6,0,1,0,3,1,Gold,Gold > Platinum,0,Manual,2,103.2881314,0.599024623,1,Bad,0
CUST05383,66,Other,East,Retired,Medium,413,11/10/2015,Online,16,4,21.97340815,104.8802298,Android,v2,1,1,5,44574.24872,12,6,0,1,2,2,0,Gold,Gold > Platinum,0,Auto,2,13.89062591,0.381923395,9,Neutral,0
CUST05384,65,Male,West,Salaried,High,312,6/26/2015,Agent,14,7,42.93987532,65.87741822,iOS,v2,1,1,5,37468.3462,12,6,1,1,0,1,1,Platinum,No Change,0,Manual,3,2.772255535,0.596050096,1,Neutral,0
CUST05385,64,Other,South,Salaried,High,456,3/15/2018,Online,10,10,32.56486246,15.54606895,Android,v1,1,1,5,,12,6,0,1,1,0,0,Basic,Gold > Platinum,0,Auto,2,2.307738814,0.572625779,3,Good,0
CUST05386,63,Female,East,Student,High,480,9/29/2018,Online,11,13,5.860915328,90.04577889,iOS,v3,1,1,5,,12,6,2,0,2,3,1,Silver,Silver > Gold,0,Manual,2,25.69337271,0.012525772,2,Good,0
CUST05387,21,Other,West,Student,Medium,619,5/18/2015,Branch,8,8,65.34579759,100.6959237,iOS,v1,1,1,5,,12,6,3,0,0,1,1,Gold,Silver > Gold,0,Auto,4,89.3592373,0.368258824,9,Good,1
CUST05388,21,Female,West,Self-employed,Low,591,9/23/2012,Agent,9,6,1.913410837,59.84443965,iOS,v1,1,1,5,60819.79007,12,6,2,1,4,1,1,Basic,Silver > Gold,0,Auto,0,146.2923237,0.698160549,2,Bad,0
CUST05389,47,Male,North,Self-employed,Low,776,9/23/2017,Online,7,10,29.33878421,122.0993633,iOS,v1,2,1,5,28018.47945,12,6,1,0,4,1,0,Gold,Gold > Platinum,0,Auto,4,28.51312082,0.458023759,2,Bad,1
CUST05390,19,Male,North,Student,Medium,732,8/25/2013,Online,11,8,5.034432517,8.812646899,iOS,v3,0,1,5,52617.31676,12,6,3,0,0,4,0,Platinum,Gold > Platinum,0,Auto,3,29.71978875,0.089628222,4,Neutral,0
CUST05391,46,Other,South,Self-employed,Low,468,9/1/2017,Agent,10,7,3.129344637,10.91892472,Web,v1,1,1,5,60176.18161,12,6,1,0,3,1,0,Platinum,Basic > Silver,0,Manual,,92.09903042,-0.021692038,6,Neutral,0
CUST05392,60,Male,North,Retired,Low,701,4/4/2014,Agent,14,3,46.72238775,67.07025939,iOS,v1,0,1,5,34662.79461,12,6,2,2,4,1,1,Platinum,Gold > Platinum,0,Auto,4,73.04310234,0.06455744,7,Good,1
CUST05393,53,Male,East,Student,High,457,8/19/2012,Online,16,12,20.69271842,53.88804541,iOS,v2,1,1,5,51193.85159,12,6,4,2,4,2,0,Gold,Gold > Platinum,0,Manual,3,40.60601622,0.527359394,5,Good,0
CUST05394,38,Other,East,Self-employed,Medium,683,9/28/2013,Branch,15,11,13.32769526,228.7072887,Android,v2,0,1,5,56028.66893,12,6,2,1,5,5,1,Silver,Gold > Platinum,0,Manual,2,12.9999211,0.733293547,0,Good,0
CUST05395,38,Male,North,Student,Low,697,9/11/2013,Branch,10,5,8.786157803,34.04322597,Android,v2,3,1,5,40765.36991,12,6,0,0,3,1,0,Gold,Gold > Platinum,0,Auto,3,87.23773835,0.223004725,0,Neutral,0
CUST05396,65,Female,East,Salaried,Medium,355,2/9/2015,Agent,8,8,13.47152204,11.87596254,Web,v2,1,1,5,68387.02215,12,6,1,1,5,2,0,Gold,No Change,0,Auto,2,41.03822207,0.670401514,3,Neutral,0
CUST05397,38,Female,East,Retired,High,372,8/18/2019,Agent,10,7,8.871728528,133.6640317,iOS,v1,3,1,5,66923.90872,12,6,2,0,4,2,0,Gold,No Change,0,Auto,1,46.03947406,0.148575762,5,Good,0
CUST05398,21,Male,South,Student,High,772,10/9/2019,Branch,10,8,19.30374102,47.99366893,iOS,v3,0,1,5,70420.45546,12,6,1,2,0,2,1,Silver,Gold > Platinum,0,Manual,3,51.87885177,0.215048896,1,Good,0
CUST05399,18,Male,South,Salaried,Low,479,6/17/2017,Branch,6,6,29.14095026,31.28402815,iOS,v1,1,1,5,,12,6,1,0,2,2,1,Silver,Gold > Platinum,0,Manual,5,18.00005926,0.690066995,5,Neutral,1
CUST05400,43,Female,East,Student,Medium,493,6/11/2020,Branch,7,12,0.009589579,66.11812469,iOS,v2,2,1,5,64242.13071,12,6,2,0,0,2,1,Basic,Basic > Silver,0,Manual,0,75.18505128,0.470995818,5,Neutral,0
CUST05401,68,Male,North,Salaried,Medium,683,5/12/2016,Branch,11,7,58.71168053,25.35863331,Android,v3,1,1,5,26129.35818,12,6,3,0,4,5,0,Basic,No Change,0,Auto,3,151.1570326,0.300399949,1,Bad,1
CUST05402,19,Female,East,Self-employed,High,528,1/23/2020,Branch,,4,7.811413088,47.32210587,Android,v2,0,1,5,30157.13526,12,6,3,0,6,3,0,Basic,Silver > Gold,0,Manual,2,135.8405381,0.007491304,8,Bad,1
CUST05403,26,Other,West,Salaried,High,565,2/11/2021,Agent,12,11,2.029735262,173.5583748,Android,v2,0,1,5,41315.30289,12,6,0,1,1,1,0,Basic,Gold > Platinum,0,Manual,1,20.13064984,0.37516265,1,Good,0
CUST05404,62,Female,West,Retired,High,370,2/21/2019,Agent,19,5,15.76886743,83.54116478,Android,v3,0,1,5,48863.78764,12,6,0,1,2,1,0,Silver,No Change,0,Auto,2,12.27585037,0.192355294,3,Neutral,0
CUST05405,35,Male,West,,Low,390,6/30/2013,Agent,5,5,0.269548509,115.6365927,Web,v2,3,1,5,37864.77348,12,6,1,0,5,2,1,Gold,Basic > Silver,0,Manual,2,90.78023467,-0.26313751,6,Good,1
CUST05406,65,Male,South,Self-employed,Medium,375,12/19/2012,Agent,11,4,23.70959593,20.42681099,iOS,v2,0,1,5,44381.77828,12,6,1,0,3,7,0,Platinum,No Change,0,Manual,4,91.64885167,0.589665768,9,Bad,1
CUST05407,65,Female,North,Student,Low,744,7/25/2011,Online,16,9,40.22630814,13.34914909,Web,v3,0,1,5,50009.46135,12,6,2,0,0,1,1,Basic,No Change,0,Manual,1,24.28412762,0.27078933,1,Bad,0
CUST05408,59,Female,East,Retired,Medium,496,4/28/2014,Branch,13,10,8.462520145,53.26741674,Web,v1,0,1,5,44459.21856,12,6,2,0,1,1,0,Basic,Basic > Silver,0,Auto,0,63.15673484,0.491994504,6,Bad,0
CUST05409,58,Male,North,Self-employed,High,483,9/28/2019,Branch,13,7,30.14275817,12.45973162,iOS,v2,0,1,5,54873.85593,12,6,1,1,0,1,1,Gold,Silver > Gold,0,Manual,2,97.00177592,0.045892049,0,Bad,0
CUST05410,28,Male,North,Retired,Low,376,9/7/2020,Agent,11,7,0.378430382,69.25489706,iOS,v3,2,1,5,49906.08813,12,6,3,0,3,2,0,Silver,Gold > Platinum,0,Manual,1,73.93456132,1.045491585,0,Bad,0
CUST05411,42,Male,North,Self-employed,Low,747,6/27/2019,Branch,,10,10.13638771,53.69055926,Android,v1,2,1,5,71895.99488,12,6,3,0,1,4,0,Silver,No Change,0,Auto,0,31.41148287,0.377657679,8,Neutral,0
CUST05412,43,Other,West,Retired,Low,596,3/18/2015,Online,15,10,19.30500247,76.90902478,iOS,v2,1,1,5,36307.88217,12,6,0,0,4,4,0,Gold,No Change,0,Manual,1,31.15397935,0.301745276,7,Good,0
CUST05413,53,Other,East,Self-employed,High,687,1/15/2020,Online,12,8,0.292479867,106.1349879,iOS,v2,0,1,5,42089.53826,12,6,1,1,2,1,0,Gold,No Change,0,Auto,2,8.667560763,0.511087457,4,Neutral,0
CUST05414,59,Female,South,Retired,Low,621,10/3/2017,Online,14,6,3.628639711,1.813868686,Android,v3,1,1,5,54260.05127,12,6,2,0,4,4,0,Gold,Gold > Platinum,0,Manual,2,20.02473409,0.586558003,8,Bad,0
CUST05415,52,Female,North,Student,Low,720,7/17/2021,Agent,12,10,44.17069795,39.57097648,Web,v2,0,1,5,53247.02421,12,6,0,0,1,2,1,Basic,No Change,0,Auto,2,1.23878917,0.788573886,9,Bad,0
CUST05416,55,Other,North,Salaried,High,845,11/19/2011,Branch,4,7,14.24827369,17.42100085,iOS,v1,0,1,5,26548.79134,12,6,4,2,1,4,0,Basic,Gold > Platinum,0,Manual,2,2.785933486,0.571932368,6,Good,0
CUST05417,20,Other,West,Retired,Medium,605,7/30/2018,Online,10,10,55.89429666,31.39609546,iOS,v2,0,1,5,52087.03032,12,6,0,1,3,2,0,Gold,Silver > Gold,0,Manual,2,129.8475061,0.032066225,6,Neutral,0
CUST05418,58,Female,West,Self-employed,Low,645,4/29/2014,Online,16,20,0.862796903,32.7524614,Android,v2,1,1,5,51244.59808,12,6,1,1,1,0,0,Basic,Silver > Gold,0,Auto,,12.32278,0.714500158,0,Good,0
CUST05419,52,Other,East,Student,High,560,4/18/2021,Branch,12,5,17.00893614,51.9605723,iOS,v1,0,1,5,24697.5683,12,6,1,0,7,1,1,Gold,Silver > Gold,0,Manual,2,68.16758342,0.597019477,2,Bad,0
CUST05420,67,Female,South,Retired,Low,645,12/15/2021,Branch,5,8,6.66576306,26.9852082,Android,v2,0,1,5,23324.28939,12,6,5,1,3,2,0,Basic,Gold > Platinum,0,Auto,3,30.19274302,0.986194653,0,Good,0
CUST05421,57,Male,South,Self-employed,Low,448,7/22/2013,Online,14,6,24.23456799,137.5825086,Android,v2,0,1,5,45548.54647,12,6,2,0,2,2,0,Basic,Gold > Platinum,0,Manual,1,43.12727459,0.435046993,2,Good,0
CUST05422,39,Female,West,Salaried,Medium,717,10/22/2014,Online,11,4,9.214571868,87.38378335,Android,v3,2,1,5,39310.33529,12,6,2,1,1,3,0,Gold,Gold > Platinum,0,Auto,1,29.8360631,-0.136223966,4,Good,1
CUST05423,25,Other,East,Self-employed,High,328,7/30/2020,Branch,12,6,58.57363901,74.07736805,Android,v2,1,1,5,66547.47202,12,6,0,2,2,1,0,Platinum,No Change,0,Auto,4,80.62770509,0.358566507,0,Neutral,0
CUST05424,32,Other,North,Retired,Medium,762,1/1/2016,Agent,5,4,25.79865369,89.77425259,iOS,v3,0,1,5,60110.70242,12,6,2,2,3,1,0,Gold,No Change,0,Manual,0,43.25270967,0.80657104,5,Neutral,0
CUST05425,62,Other,East,Self-employed,Medium,488,1/21/2017,Branch,16,15,1.856102622,9.486263105,Android,v3,0,1,5,74875.64909,12,6,1,1,1,1,0,Silver,Basic > Silver,0,Manual,0,25.54396967,0.136415106,5,Bad,0
CUST05426,24,Female,South,Self-employed,High,364,7/16/2014,Agent,10,3,1.286967026,173.5364825,iOS,v3,1,1,5,27556.76635,12,6,1,0,8,1,0,Silver,Gold > Platinum,0,Manual,1,154.3336176,0.605270706,1,Neutral,1
CUST05427,36,Other,West,Salaried,Medium,758,7/31/2016,Online,7,8,13.60275173,38.77075909,Android,v1,1,1,5,37190.11745,12,6,1,1,0,0,1,Basic,Gold > Platinum,0,Auto,4,8.649179074,-0.102293839,2,Neutral,0
CUST05428,57,Female,North,Retired,Low,523,4/22/2020,Agent,8,11,5.493106996,13.66742278,Web,v1,2,1,5,67210.96025,12,6,1,0,1,2,0,Gold,No Change,0,Auto,1,12.1704513,0.857400274,2,Neutral,0
CUST05429,59,Male,North,Retired,High,775,9/23/2018,Agent,13,8,9.262211139,37.41365681,iOS,v3,1,1,5,66702.43721,12,6,1,0,3,5,0,Platinum,Gold > Platinum,0,Manual,4,0.902893004,0.255718546,6,Neutral,0
CUST05430,34,Male,South,Salaried,High,625,6/13/2014,Online,13,8,6.667036733,8.184103452,iOS,v3,0,1,5,57888.84636,12,6,0,0,1,0,0,Basic,No Change,0,Manual,0,33.80458571,0.715454456,1,Bad,0
CUST05431,18,Other,North,Student,Low,818,5/28/2020,Online,12,5,33.29632409,82.39694802,Android,v1,1,1,5,51196.31785,12,6,1,0,2,0,1,Basic,Silver > Gold,0,Manual,2,18.17445459,0.647971248,5,Bad,0
CUST05432,62,Female,East,Self-employed,Low,491,8/5/2015,Agent,11,8,1.578214926,24.3971507,Android,v1,0,1,5,48826.12664,12,6,2,0,0,3,0,Gold,Gold > Platinum,0,Auto,2,89.59689503,0.583226636,2,Bad,0
CUST05433,46,Female,South,Self-employed,Low,387,2/4/2011,Branch,8,9,2.323534135,103.0596462,Web,v2,0,1,5,70500.01396,12,6,1,0,2,3,0,Silver,No Change,0,Auto,0,17.22206039,0.714822307,6,Neutral,0
CUST05434,30,Other,South,Self-employed,Medium,757,2/17/2019,Branch,14,8,4.517532963,4.128346837,iOS,v1,0,1,5,58389.87152,12,6,1,1,1,2,0,Basic,No Change,0,Auto,1,101.947053,0.394654466,6,Good,0
CUST05435,65,Female,North,Retired,Medium,457,9/4/2013,Online,12,10,12.06946499,22.66290131,iOS,v3,1,1,5,57051.23499,12,6,2,0,1,1,0,Basic,Basic > Silver,0,Auto,2,18.7615589,0.304486399,8,Bad,0
CUST05436,46,Other,South,Retired,Medium,572,11/5/2020,Online,10,12,0.114266546,13.77148393,Web,v3,0,1,5,79657.65952,12,6,1,2,3,0,0,Platinum,Gold > Platinum,0,Manual,2,16.74384158,0.159180347,1,Neutral,0
CUST05437,58,Other,West,Self-employed,Medium,631,4/6/2011,Branch,12,3,2.386479898,55.66720252,Android,v1,2,1,5,53102.90756,12,6,1,1,2,6,1,Silver,No Change,0,Auto,4,114.5244266,-0.130701166,9,Bad,1
CUST05438,59,Male,East,Retired,Medium,581,10/21/2019,Branch,19,7,17.19972628,80.81587749,iOS,v3,0,1,5,39601.41776,12,6,0,0,4,2,1,Platinum,Silver > Gold,0,Auto,3,36.09592879,0.517324448,7,Bad,0
CUST05439,23,Other,South,Salaried,Medium,462,3/16/2021,Online,6,8,10.26131135,2.466191009,Web,v2,0,1,5,35898.87568,12,6,1,1,4,1,0,Gold,Gold > Platinum,0,Manual,4,30.76102957,-0.021065573,5,Neutral,1
CUST05440,22,Female,West,Salaried,High,473,2/27/2019,Branch,9,9,42.68241031,14.36188231,iOS,v3,1,1,5,53944.14681,12,6,0,1,3,2,0,Basic,Basic > Silver,0,Manual,4,44.09157243,0.864047446,4,Good,0
CUST05441,51,Other,North,Retired,High,407,9/3/2020,Agent,13,8,26.56463419,45.14493441,Android,v1,0,1,5,53336.34517,12,6,1,0,2,3,0,Gold,Basic > Silver,0,Auto,2,28.61598558,0.772868634,1,Good,0
CUST05442,28,Male,South,Self-employed,High,600,1/8/2017,Online,14,8,15.80347524,6.084105334,Android,v3,3,1,5,50529.33119,12,6,1,0,1,2,1,Basic,Gold > Platinum,0,Auto,4,58.03515815,0.379451954,4,Bad,0
CUST05443,26,Male,West,Self-employed,High,630,5/21/2017,Agent,9,5,10.97103732,9.652673848,Web,v2,0,1,5,49197.51645,12,6,4,1,2,2,1,Basic,Silver > Gold,0,Manual,3,20.98825464,1.081590336,1,Neutral,1
CUST05444,55,Female,North,,High,443,9/10/2011,Agent,,6,20.07574401,111.8682014,Android,v2,1,1,5,40127.72944,12,6,1,1,1,1,0,Platinum,Silver > Gold,0,Manual,1,18.73179934,1.084747122,6,Bad,0
CUST05445,57,Other,West,Self-employed,High,357,11/22/2017,Agent,18,12,22.4229845,23.48949718,Android,v2,2,1,5,30077.01553,12,6,0,1,0,3,0,Gold,Silver > Gold,0,Auto,1,79.42007249,0.421268103,6,Good,0
CUST05446,58,Female,North,Retired,Medium,597,7/22/2016,Agent,,10,47.60739113,58.92007099,iOS,v3,0,1,5,44639.5404,12,6,1,1,0,4,0,Gold,No Change,0,Auto,0,88.96794889,0.061183924,7,Good,0
CUST05447,26,Female,East,Student,High,487,2/11/2021,Branch,7,11,22.78878156,62.3989833,Web,v3,0,1,5,36841.30773,12,6,0,1,1,3,0,Silver,Basic > Silver,0,Manual,1,10.07693464,0.682511805,6,Bad,0
CUST05448,25,Other,South,Student,Low,739,3/13/2013,Online,8,4,17.51509536,79.26986852,Android,v2,0,1,5,63210.1662,12,6,1,1,0,2,0,Gold,No Change,0,Auto,6,30.54425514,0.859253189,4,Neutral,0
CUST05449,61,Male,East,Self-employed,High,787,6/17/2014,Branch,10,7,38.4572869,29.99273875,iOS,v2,1,1,5,59266.76357,12,6,1,2,4,3,0,Basic,Gold > Platinum,0,Auto,0,13.65041438,0.624781827,3,Neutral,0
CUST05450,57,Female,East,,Low,689,12/8/2014,Agent,12,6,0.10940449,14.66984052,Web,v2,1,1,5,37967.90679,12,6,0,0,0,2,1,Gold,Basic > Silver,0,Manual,1,37.14807499,0.341680008,2,Good,0
CUST05451,20,Female,South,Self-employed,Low,319,6/28/2016,Agent,15,9,60.30038544,22.80510586,Android,v2,2,1,5,75967.27924,12,6,0,0,0,1,0,Platinum,Gold > Platinum,0,Auto,2,22.7530213,0.320688988,5,Good,0
CUST05452,30,Male,East,Student,High,511,5/1/2017,Agent,15,8,10.2773831,69.62474659,Android,v3,1,1,5,44101.35392,12,6,0,1,0,0,1,Silver,No Change,0,Auto,6,94.17623966,0.646655321,7,Neutral,0
CUST05453,36,Other,East,Salaried,Medium,835,2/9/2012,Agent,15,8,20.40764961,8.610974343,Android,v1,1,1,5,63451.08889,12,6,2,0,0,1,0,Silver,Basic > Silver,0,Manual,2,44.93007501,0.874304562,2,Neutral,0
CUST05454,51,Other,West,Student,Medium,519,8/1/2017,Online,11,19,9.350167206,53.71143176,Web,v1,0,1,5,,12,6,2,0,5,2,0,Silver,No Change,0,Auto,1,0.54681557,0.166577308,5,Bad,0
CUST05455,49,Other,North,Retired,Low,472,7/24/2021,Online,10,6,41.88063396,26.73068021,iOS,v3,2,1,5,36202.95891,12,6,0,1,2,4,1,Basic,Basic > Silver,0,Auto,2,88.99532214,0.790107605,5,Good,0
CUST05456,66,Male,East,Student,Medium,300,8/8/2013,Online,12,10,23.36423169,12.69820726,Android,v2,0,1,5,58210.8184,12,6,0,0,4,3,0,Silver,Silver > Gold,0,Manual,2,168.6762078,0.502933603,4,Bad,0
